pygaze initiation report start
display resolution: 1920x1080
display size in cm: 34.5x19.7
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
TimeStamp	Event	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
17303.5890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17320.2550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17336.9210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17353.5880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17370.2540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17386.9210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17403.5870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17420.2530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17436.9200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17453.5860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17470.2520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17486.9180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17503.5840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17520.2510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17536.9180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17553.5840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17570.2500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17586.9160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17603.5830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17620.2490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17636.9150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17653.5810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17670.2480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17686.9140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17703.5800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17720.2460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17736.9130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17753.5800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17770.2460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17786.9120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17803.5780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17820.2440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17836.9110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17853.5770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17870.2430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17886.9100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17903.5760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17920.2430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17936.9090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17953.5750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17970.2410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
17986.9080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18003.5740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18020.2400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18036.9060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18053.5730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18070.2400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18086.9060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18103.5720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18120.2380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18136.9050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18153.5710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18170.2370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18186.9030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18203.5700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18220.2370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18236.9030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18253.5690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18270.2350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18286.9010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18303.5680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18320.2340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18336.9000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18353.5660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18370.2330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18386.9000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18403.5660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18420.2320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18436.8980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18453.5650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18470.2310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18486.8970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18503.5630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18520.2300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18536.8970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18553.5630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18570.2290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18586.8950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18603.5610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18620.2280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18636.8940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18653.5600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18670.2260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18686.8940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18703.5600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18720.2260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18736.8920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18753.5580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18770.2250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18786.8910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18803.5570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18820.2230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18836.8900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18853.5570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18870.2230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18886.8890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18903.5550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18920.2210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18936.8880		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18953.5540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18970.2200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
18986.8860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19003.5530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19020.2190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19036.8850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19053.5510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19070.2170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19086.8840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19103.5500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19120.2160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19136.8820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19153.5480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19170.2150		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19186.8810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19203.5470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19220.2130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19236.8800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19253.5460		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19270.2120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19286.8780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19303.5440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19320.2110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19336.8770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19353.5430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19370.2090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19386.8750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19403.5420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19420.2080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19436.8740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19453.5400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19470.2070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19486.8730		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19503.5390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19520.2050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19536.8710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19553.5380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19570.2040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19586.8700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19603.5360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19620.2020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19636.8690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19653.5350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19670.2010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19686.8670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19703.5330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19720.2000		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19736.8660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19753.5320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19770.1980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19786.8650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19803.5310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19820.1970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19836.8630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19853.5290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19870.1960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19886.8620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19903.5280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19920.1940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19936.8600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19953.5270		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19970.1930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
19986.8590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20003.5250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20020.1920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20036.8580		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20053.5240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20070.1900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20086.8560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20103.5230		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20120.1890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20136.8550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20153.5210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20170.1870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20186.8540		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20203.5200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20220.1860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20236.8520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20253.5190		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20270.1850		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20286.8510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20303.5170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20320.1830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20336.8500		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20353.5160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20370.1820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20386.8480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20403.5140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20420.1810		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20436.8470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20453.5130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20470.1790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20486.8450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20503.5120		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20520.1780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20536.8440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20553.5100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20570.1770		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20586.8430		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20603.5090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20620.1750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20636.8410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20653.5080		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20670.1740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20686.8400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20703.5060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20720.1720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20736.8390		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20753.5050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20770.1710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20786.8370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20803.5040		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20820.1700		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20836.8360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20853.5020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20870.1680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20886.8350		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20903.5010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20920.1670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20936.8330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20953.4990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20970.1660		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
20986.8320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21003.4980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21020.1640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21036.8310		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21053.4970		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21070.1630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21086.8290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21103.4950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21120.1620		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21136.8280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21153.4940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21170.1600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21186.8260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21203.4930		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21220.1590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21236.8250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21253.4910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21270.1570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21286.8240		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21303.4900		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21320.1560		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21336.8220		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21353.4890		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21370.1550		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21386.8210		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21403.4870		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21420.1530		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21436.8200		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21453.4860		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21470.1520		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21486.8180		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21503.4840		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21520.1510		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21536.8170		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21553.4830		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21570.1490		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21586.8160		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21603.4820		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21620.1480		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21636.8140		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21653.4800		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21670.1470		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21686.8130		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21703.4790		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21720.1450		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21736.8110		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21753.4780		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21770.1440		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21786.8100		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21803.4760		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21820.1420		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21836.8090		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21853.4750		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21870.1410		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21886.8070		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21903.4740		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21920.1400		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21936.8060		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21953.4720		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21970.1380		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
21986.8050		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22003.4710		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22020.1370		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22036.8030		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22053.4690		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22070.1360		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22086.8020		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22103.4680		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22120.1340		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22136.8010		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22153.4670		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22170.1330		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22186.7990		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22203.4650		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22220.1320		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22236.7980		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22253.4640		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22270.1300		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22286.7960		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22303.4630		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22320.1290		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22336.7950		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22353.4610		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22370.1280		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22386.7940		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22403.4600		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22420.1260		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22436.7920		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22453.4590		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22470.1250		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22486.7910		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
22503.4570		-1	-1	0	-1	-1	0	-1	-1	-1.0000	0	-1.0000	0
